anchor_id,smiles,mw,clogp
ANCHOR_010244,CC(C)CC(=O)N1C[C@@H](C)NC[C@H]1C(C)C,226.364,1.8774
ANCHOR_010245,CC(C)CC(=O)N1C[C@@H](C)O[C@H](C)C1,199.294,1.6683
ANCHOR_010246,CC(C)CC(=O)N1C[C@@H](O)C[C@@H]1C(=O)O,215.249,0.0789
ANCHOR_010247,CC(C)CC(=O)N1C[C@H](CN)OCC1(C)C,228.336,0.9972
ANCHOR_010248,CC(C)CC(=O)N1C[C@H](O)C[C@@H]1C(=O)O,215.249,0.0789
ANCHOR_010249,CC(C)CC(=O)N1[C@H](C)CCC[C@H]1C,197.322,2.822
ANCHOR_010250,CC(C)CC(=O)N1c2ccccc2C[C@@H]1C(=O)O,247.294,2.075
ANCHOR_010251,CC(C)CC(=O)N1c2ccccc2C[C@H]1C(=O)O,247.294,2.075
ANCHOR_010252,CC(C)CC(=O)N1c2ccccc2C[C@H]1C(N)=O,246.31,1.4757
ANCHOR_010253,CC(C)CC(=O)NC(C)(C)C#N,168.24,1.4509
ANCHOR_010254,CC(C)CC(=O)NC1(C)Cc2ccccc2C1,231.339,2.7062
ANCHOR_010255,CC(C)CC(=O)NC1CC(C)(C)NC(C)(C)C1,240.391,2.4579
ANCHOR_010256,CC(C)CC(=O)NC1CCC(N)CC1,198.31,1.4186
ANCHOR_010257,CC(C)CC(=O)NC1CCCCC1,183.295,2.4814
ANCHOR_010258,CC(C)CC(=O)NC1CCCCCC1,197.322,2.8715
ANCHOR_010259,CC(C)CC(=O)N[C@@H]1CCCc2occc21,221.3,2.8193
ANCHOR_010260,CC(C)CC(=O)N[C@@H]1CCNC1,170.256,0.5106
ANCHOR_010261,CC(C)CC(=O)N[C@@H]1C[C@@H]1N,156.229,0.2483
ANCHOR_010262,CC(C)CC(=O)N[C@H]1C[C@H]1N,156.229,0.2483
ANCHOR_010263,CC(C)CC(=O)Nc1ccc(Cl)cc1N,226.707,2.9068
ANCHOR_010264,CC(C)CC(=O)Nc1ccc(F)cc1N,210.252,2.3925
ANCHOR_010265,CC(C)CC(=O)Nc1ccc(N)cc1F,210.252,2.3925
ANCHOR_010266,CC(C)CC(=O)Nc1ccc(N)nc1,193.25,1.6484
ANCHOR_010267,CC(C)CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,233.271,1.8408
ANCHOR_010268,CC(C)CC(=O)Nc1ccc2c(c1)CC(=O)N2,232.283,2.1658
ANCHOR_010269,CC(C)CC(=O)Nc1ccccc1C#CCN,230.311,1.9814
ANCHOR_010270,CC(C)CC(=O)Nc1ccccc1N,192.262,2.2534
ANCHOR_010271,CC(C)CC(=O)Nc1ccn(C)n1,181.239,1.4047
ANCHOR_010272,CC(C)CC(=O)Nc1n[nH]cc1C#N,192.222,1.266
ANCHOR_010273,CC(C)CC(=O)Nc1nc2ccccc2[nH]1,217.272,2.5475
ANCHOR_010274,CC(C)CC(=O)Nc1nc2ccccc2o1,218.256,2.8124
ANCHOR_010275,CC(C)CC(=O)Nc1ncccc1Cl,212.68,2.7196
ANCHOR_010276,CC(C)CC(=O)Nc1noc2ccccc12,218.256,2.8124
ANCHOR_010277,CC(C)CC(=O)OC1CCCC1,170.252,2.5183
ANCHOR_010278,CC(C)CC(=O)O[C@H]1CCCNC1,185.267,1.3277
ANCHOR_010279,CC(C)CC(=O)Oc1ccc(C#N)cc1,203.241,2.5098
ANCHOR_010280,CC(C)CC(=O)[C@@H](C)O,130.187,0.9824
ANCHOR_010281,CC(C)CC(=O)[C@H](C)O,130.187,0.9824
ANCHOR_010282,CC(C)CC(=O)[C@H]1CCCN1,155.241,1.3536
ANCHOR_010283,CC(C)CC(=O)c1ccc(C#N)cc1,187.242,2.7871
ANCHOR_010284,CC(C)CC(=O)c1ccc2c(c1)CCN2,203.285,2.8834
ANCHOR_010285,CC(C)CC(=O)c1ccc2c(c1)N(C)C(=O)CO2,247.294,2.2706
ANCHOR_010286,CC(C)CC(=O)c1cccc(F)c1O,196.221,2.7601
ANCHOR_010287,CC(C)CC(=O)c1cccc(O)c1,178.231,2.621
ANCHOR_010288,CC(C)CC(=O)c1nccn1C,166.224,1.6489
ANCHOR_010289,CC(C)CC(C)(C)N,115.22,1.7698
ANCHOR_010290,CC(C)CC1(C(=O)N2CCNCC2)CC1,210.321,1.2445
ANCHOR_010291,CC(C)CC1(C(=O)O)CCCC1,170.252,2.6775
ANCHOR_010292,CC(C)CC1(N)CCCCC1,155.285,2.6941
ANCHOR_010293,CC(C)CC1(N)Cc2ccccc2C1,189.302,2.5288
ANCHOR_010294,CC(C)CC1=NC(=O)[C@@H](C#N)C2=C1CCC2,216.284,2.634
ANCHOR_010295,CC(C)CC1=NC(=O)[C@H](C#N)C2=C1CCC2,216.284,2.634
ANCHOR_010296,CC(C)CC1=N[C@H](c2ccccc2)OC1=O,217.268,2.7291
ANCHOR_010297,CC(C)CC1C(=O)NC2CCCCN2C1=O,224.304,1.1171
ANCHOR_010298,CC(C)CC1CNC1,113.204,1.2519
ANCHOR_010299,CC(C)CCC(=O)N1CCC(N)CC1,198.31,1.3723
ANCHOR_010300,CC(C)CCC(=O)N1CCOC2(CNC2)C1,226.32,0.6234
ANCHOR_010301,CC(C)CCC(=O)N1C[C@@H]2CC[C@H](O)[C@@H]2C1,225.332,1.6519
ANCHOR_010302,CC(C)CCC(=O)N1C[C@H]2CCN[C@@H]2C1,210.321,1.2429
ANCHOR_010303,CC(C)CCC1(N)CC1,127.231,1.9139
ANCHOR_010304,CC(C)CCC1=CCC(=O)N1,153.225,1.8264
ANCHOR_010305,CC(C)CCN1C(=O)C(=O)c2cc(F)ccc21,235.258,2.4011
ANCHOR_010306,CC(C)CCN1C(=O)CCc2cc(N)ccc21,232.327,2.5941
ANCHOR_010307,CC(C)CCN1C(=O)COc2cc(O)ccc21,235.283,2.1637
ANCHOR_010308,CC(C)CCN1C(=O)[C@@H](C)Oc2cccc(N)c21,248.326,2.4288
ANCHOR_010309,CC(C)CCN1C(=O)[C@@H](N)c2ccccc21,218.3,2.0791
ANCHOR_010310,CC(C)CCN1C(=O)[C@H](C)Oc2cccc(N)c21,248.326,2.4288
ANCHOR_010311,CC(C)CCN1CC2(CCNCC2)NC1=O,225.336,1.1799
ANCHOR_010312,CC(C)CCN1CCC(N)CC1,170.3,1.4556
ANCHOR_010313,CC(C)CCN1CCC(O)CC1,171.284,1.4892
ANCHOR_010314,CC(C)CCN1CCC[C@]2(CCCNC2)C1,224.392,2.4981
ANCHOR_010315,CC(C)CCN1CCNC[C@@H](C)C1,184.327,1.5738
ANCHOR_010316,CC(C)CCN1CCNC[C@H](C)C1,184.327,1.5738
ANCHOR_010317,CC(C)CCN1CCN[C@@H](C)C1=O,184.283,0.8528
ANCHOR_010318,CC(C)CCN1CCN[C@H](C)CC1,184.327,1.7163
ANCHOR_010319,CC(C)CCN1CC[C@@H](C)N[C@@H](C)CC1,212.381,2.4949
ANCHOR_010320,CC(C)CCN1CC[C@@H](N)C[C@@H]1C,184.327,1.8441
ANCHOR_010321,CC(C)CCN1CCc2c(N)cccc2C1,218.344,2.673
ANCHOR_010322,CC(C)CCN1C[C@@H](C)NC[C@H]1C,184.327,1.7147
ANCHOR_010323,CC(C)CCN1C[C@@H](C)Oc2cccc(N)c21,234.343,2.9022
ANCHOR_010324,CC(C)CCN1C[C@H](C)CNC[C@H](C)C1,212.381,2.2099
ANCHOR_010325,CC(C)CCN1C[C@H](C)NC[C@H]1C,184.327,1.7147
ANCHOR_010326,CC(C)CCN1C[C@H](C)Oc2cccc(N)c21,234.343,2.9022
ANCHOR_010327,CC(C)CCN1C[C@H](N)CC[C@H]1C,184.327,1.8441
ANCHOR_010328,CC(C)CCN1Cc2ccc(C#N)cc2C1,214.312,2.92
ANCHOR_010329,CC(C)CCN1[C@@H]2CCC[C@H]1CC(N)C2,210.365,2.3767
ANCHOR_010330,CC(C)CCNC(=O)C(C)(C)C,171.284,2.1948
ANCHOR_010331,CC(C)CCNC(=O)N1CCOC[C@H]1C,214.309,1.4628
ANCHOR_010332,CC(C)CCNC(=O)N1CCO[C@H](C)C1,214.309,1.4628
ANCHOR_010333,CC(C)CCNC(=O)N1CCc2ccccc21,232.327,2.8048
ANCHOR_010334,CC(C)CCNC(C)(C)C,143.274,2.4206
ANCHOR_010335,CC(C)CC[C@@H]1CCCNCC1=O,183.295,1.9913
ANCHOR_010336,CC(C)CC[C@@H]1CCN(C)CC1=O,183.295,1.9434
ANCHOR_010337,CC(C)CC[C@@H]1CCN(C)C[C@@H]1N,184.327,1.7016
ANCHOR_010338,CC(C)CC[C@@H]1CCNCC1=O,169.268,1.6012
ANCHOR_010339,CC(C)CC[C@@H]1CCNCC[C@@H]1O,185.311,1.7831
ANCHOR_010340,CC(C)CC[C@@H]1CCOC1=O,156.225,1.9857
ANCHOR_010341,CC(C)CC[C@@H]1CNCC[C@@H]1O,171.284,1.393
ANCHOR_010342,CC(C)CC[C@@H]1COCCC1=O,170.252,2.0282
ANCHOR_010343,CC(C)CC[C@@H]1COCC[C@@H]1N,171.284,1.7864
ANCHOR_010344,CC(C)CC[C@@H]1NCCCC[C@H]1O,185.311,1.9256
ANCHOR_010345,CC(C)CC[C@@H]1NCCC[C@@H]1O,171.284,1.5355
ANCHOR_010346,CC(C)CC[C@@](C)(N)C#N,140.23,1.6636
ANCHOR_010347,CC(C)CC[C@H]1CCNCC[C@@H]1O,185.311,1.7831
ANCHOR_010348,CC(C)CC[C@H]1CCOC[C@H]1N,171.284,1.7864
ANCHOR_010349,CC(C)CC[C@H]1CN(C)CC1=O,169.268,1.5533
ANCHOR_010350,CC(C)CC[C@H]1CNC[C@@H]1O,157.257,1.0029
ANCHOR_010351,CC(C)CC[C@H]1COC[C@@H]1N,157.257,1.3963
ANCHOR_010352,CC(C)CC[C@]1(C)NCCNC1=O,184.283,0.9007
ANCHOR_010353,CC(C)CCc1ccccc1N,163.264,2.8574
ANCHOR_010354,CC(C)CCc1ccncn1,150.225,2.0652
ANCHOR_010355,CC(C)CCc1n[nH]cc1O,154.213,1.7039
ANCHOR_010356,CC(C)CCc1nc(C(F)(F)F)cc(=O)[nH]1,234.221,2.3773
ANCHOR_010357,CC(C)CCc1ncc2c(n1)CCC[C@@H]2N,219.332,2.4013
ANCHOR_010358,CC(C)CCn1c(=O)[nH]c2ccccc2c1=O,232.283,1.7359
ANCHOR_010359,CC(C)CCn1c(=O)ccc2cc(N)ccc21,230.311,2.6298
ANCHOR_010360,CC(C)CCn1c2c(cc(N)c1=O)CCCC2,234.343,2.3554
ANCHOR_010361,CC(C)CCn1ccc(C(F)(F)F)n1,206.211,2.948
ANCHOR_010362,CC(C)CCn1ccc(N)n1,153.229,1.5114
ANCHOR_010363,CC(C)CCn1cnc(Br)n1,218.098,2.0867
ANCHOR_010364,CC(C)CCn1nccc1N,153.229,1.5114
ANCHOR_010365,CC(C)CF,76.114,1.6119
ANCHOR_010366,CC(C)CN(C(=O)N1CCNCC1)C(C)C,227.352,1.378
ANCHOR_010367,CC(C)CN(C)C(=O)C(C)(C)N,172.272,0.8381
ANCHOR_010368,CC(C)CN(C)C(=O)C1CCC(N)CC1,212.337,1.6183
ANCHOR_010369,CC(C)CN(C)C(=O)N1CCNCC1,199.298,0.5994
ANCHOR_010370,CC(C)CN(C)C(=O)Nc1cccc(C#N)c1,231.299,2.678
ANCHOR_010371,CC(C)CN(C)C(=O)[C@@H]1NCCC[C@H]1C,212.337,1.4889
ANCHOR_010372,CC(C)CN(C)C(=O)[C@H]1CCC[C@H](C)N1,212.337,1.6314
ANCHOR_010373,CC(C)CN(C)C(=O)c1cc(N)ccn1,207.277,1.3918
ANCHOR_010374,CC(C)CN(C)C(=O)c1ccc(N)cc1F,224.279,2.1359
ANCHOR_010375,CC(C)CN(C)C(=O)c1ccc2[nH]c(=O)[nH]c2c1,247.298,1.5842
ANCHOR_010376,CC(C)CN(C)C(=O)c1cccc2[nH]ncc12,231.299,2.2909
ANCHOR_010377,CC(C)CN(C)C(=O)c1ccccc1N,206.289,1.9968
ANCHOR_010378,CC(C)CN(C)[C@@H]1CCCC[C@@H]1N,184.327,1.8441
ANCHOR_010379,CC(C)CN(C)[C@@H]1CCCc2ccccc2[C@@H]1N,246.398,2.9791
ANCHOR_010380,CC(C)CN(C)[C@H]1CCCCNC1,184.327,1.7163
ANCHOR_010381,CC(C)CN(C)[C@H]1CCCC[C@@H]1N,184.327,1.8441
ANCHOR_010382,CC(C)CN(C)c1c[nH]nc1N,168.244,1.0841
ANCHOR_010383,CC(C)CN(C)c1ccc(N)c2cnccc12,229.327,2.9092
ANCHOR_010384,CC(C)CN(C)c1ccc(N)nc1,179.267,1.756
ANCHOR_010385,CC(C)CN(C)c1ccc2c(c1)NC(=O)[C@H]2N,233.315,1.7307
ANCHOR_010386,CC(C)CN(C)c1ccc2cc(N)ccc2n1,229.327,2.9092
ANCHOR_010387,CC(C)CN(C)c1cccc(N)c1,178.279,2.361
ANCHOR_010388,CC(C)CN1C(=N)[C@H](C)N=C1C1CCCC1,221.348,2.9125
ANCHOR_010389,CC(C)CN1C(=O)C(=O)c2cc(F)ccc21,221.231,2.011
ANCHOR_010390,CC(C)CN1C(=O)COc2cc(C(=O)O)ccc21,249.266,1.7662
ANCHOR_010391,CC(C)CN1C(=O)N(C)[C@@H]2NC(=O)N[C@@H]21,212.253,-0.0252
ANCHOR_010392,CC(C)CN1C(=O)N(C)[C@@H]2NC(=O)N[C@H]21,212.253,-0.0252
ANCHOR_010393,CC(C)CN1C(=O)[C@@H](C)Nc2cc(F)ccc21,236.29,2.6287
ANCHOR_010394,CC(C)CN1C(=O)[C@@H](C)Oc2cc(N)ccc21,234.299,2.0387
ANCHOR_010395,CC(C)CN1C(=O)[C@@H](C)Oc2ccc(CO)cc21,249.31,1.9488
ANCHOR_010396,CC(C)CN1C(=O)[C@@H](C)Oc2ccc(N)cc21,234.299,2.0387
ANCHOR_010397,CC(C)CN1C(=O)[C@@H](N)c2cc(Cl)ccc21,238.718,2.3424
ANCHOR_010398,CC(C)CN1C(=O)[C@H](C)N(C)c2ccc(N)cc21,247.342,2.0961
ANCHOR_010399,CC(C)CN1C(=O)[C@H](C)Nc2cc(F)ccc21,236.29,2.6287
ANCHOR_010400,CC(C)CN1C(=O)[C@H](C)Nc2ccccc21,218.3,2.4896
ANCHOR_010401,CC(C)CN1C(=O)[C@H](C)Oc2ccc(O)cc21,235.283,2.1621
ANCHOR_010402,CC(C)CN1C(=O)c2ccccc2S1(=O)=O,239.296,1.4871
ANCHOR_010403,CC(C)CN1C=NC(=O)NC1,155.201,0.6534
ANCHOR_010404,CC(C)CN1C=N[C@H](C2CCOCC2)C1=N,223.32,1.7588
ANCHOR_010405,CC(C)CN1C=N[C@H](CC(C)(C)C)C1=N,209.337,2.7684
ANCHOR_010406,CC(C)CN1CC(C)(C)Oc2cc(CN)ccc21,248.37,2.7787
ANCHOR_010407,CC(C)CN1CCC(C)CC1,155.285,2.3743
ANCHOR_010408,CC(C)CN1CCC(CO)CC1,171.284,1.3467
ANCHOR_010409,CC(C)CN1CCC2(CNC2)C1,168.284,0.9377
ANCHOR_010410,CC(C)CN1CCC=C[C@H]1CN,168.284,1.2316
ANCHOR_010411,CC(C)CN1CCCC(=O)CC1,169.268,1.6974
ANCHOR_010412,CC(C)CN1CCCC1,127.231,1.7382
ANCHOR_010413,CC(C)CN1CCCNC(C)(C)C1,184.327,1.7163
ANCHOR_010414,CC(C)CN1CCCN[C@@H](C(C)C)C1,198.354,1.9623
ANCHOR_010415,CC(C)CN1CCCN[C@@H](c2ccccc2)C1,232.371,2.679
ANCHOR_010416,CC(C)CN1CCC[C@@H]1C(=O)N(C)C,198.31,1.195
ANCHOR_010417,CC(C)CN1CCC[C@@H]1CN,156.273,1.0655
ANCHOR_010418,CC(C)CN1CCC[C@@H]1c1cc[nH]n1,193.294,2.2026
ANCHOR_010419,CC(C)CN1CCC[C@@H]1c1cnn(C)c1,207.321,2.213
ANCHOR_010420,CC(C)CN1CCC[C@@]12CCNC2,182.311,1.4703
ANCHOR_010421,CC(C)CN1CCC[C@H](C(=O)O)C1,185.267,1.439
ANCHOR_010422,CC(C)CN1CCC[C@H](N(C)C)C1,184.327,1.6684
ANCHOR_010423,CC(C)CN1CCC[C@H](N)CC1,170.3,1.4556
ANCHOR_010424,CC(C)CN1CCC[C@H](NC(C)(C)C)C1,212.381,2.4949
ANCHOR_010425,CC(C)CN1CCC[C@H](O)C1,157.257,1.0991
ANCHOR_010426,CC(C)CN1CCC[C@H]1C(=O)N(C)C,198.31,1.195
ANCHOR_010427,CC(C)CN1CCC[C@H]1[C@@H]1CCCN1,196.338,1.8588
ANCHOR_010428,CC(C)CN1CCC[C@H]1c1ccn[nH]1,193.294,2.2026
ANCHOR_010429,CC(C)CN1CCC[C@]2(CCNC2)C1,196.338,1.7179
ANCHOR_010430,CC(C)CN1CCCc2ccc(C(N)=O)cc21,232.327,2.1941
ANCHOR_010431,CC(C)CN1CCCc2ccc(CN)cc21,218.344,2.5539
ANCHOR_010432,CC(C)CN1CCCc2ccc(O)cc21,205.301,2.8008
ANCHOR_010433,CC(C)CN1CCCc2cccc(N)c21,204.317,2.6774
ANCHOR_010434,CC(C)CN1CCN(C(=O)[C@@H]2CCCN2)CC1,239.363,0.5386
ANCHOR_010435,CC(C)CN1CCN(C(=O)c2ccco2)CC1,236.315,1.6934
ANCHOR_010436,CC(C)CN1CCN([C@@H]2CCC[C@H]2N)CC1,225.38,1.1398
ANCHOR_010437,CC(C)CN1CCN([C@H]2CCCC[C@@H]2N)CC1,239.407,1.5299
ANCHOR_010438,CC(C)CN1CCN([C@H]2CCCNC2)CC1,225.38,1.012
ANCHOR_010439,CC(C)CN1CCN(c2ccc(F)cc2)CC1,236.334,2.6037
ANCHOR_010440,CC(C)CN1CCN(c2ccccc2O)CC1,234.343,2.1702
ANCHOR_010441,CC(C)CN1CCN2C(=O)CN(C)C(=O)[C@H]2C1,239.319,-0.3728
ANCHOR_010442,CC(C)CN1CCNCC1=O,156.229,0.0742
ANCHOR_010443,CC(C)CN1CCNC[C@@H]1CO,172.272,-0.0915
ANCHOR_010444,CC(C)CN1CCNCc2ccccc21,204.317,2.2522
ANCHOR_010445,CC(C)CN1CCN[C@@H](C)CC1,170.3,1.3262
ANCHOR_010446,CC(C)CN1CCOc2ccc(N)cc21,206.289,2.1236
ANCHOR_010447,CC(C)CN1CC[C@@H](C)NC[C@@H](C)C1,198.354,1.9623
ANCHOR_010448,CC(C)CN1CC[C@@H](N(C)C)C[C@@H]1C,198.354,2.0569
ANCHOR_010449,CC(C)CN1CC[C@@H](N)C[C@H]1C,170.3,1.454
ANCHOR_010450,CC(C)CN1CC[C@@H](N2CCNCC2)C[C@H]1C,239.407,1.4005
ANCHOR_010451,CC(C)CN1CC[C@H](C(=O)O)C1,171.24,1.0489
ANCHOR_010452,CC(C)CN1CC[C@H](C)N[C@@H](C)CC1,198.354,2.1048
ANCHOR_010453,CC(C)CN1CC[C@H](CN)C1,156.273,0.923
ANCHOR_010454,CC(C)CN1CC[C@H](CO)C1,157.257,0.9566
ANCHOR_010455,CC(C)CN1CC[C@H](N(C)C)C[C@H]1C,198.354,2.0569
ANCHOR_010456,CC(C)CN1CC[C@H](N)C1,142.246,0.6754
ANCHOR_010457,CC(C)CN1CC[C@H](N)[C@@H](C)C1,170.3,1.3115
ANCHOR_010458,CC(C)CN1CC[C@H](N2CCCC2)C[C@H]1C,224.392,2.5911
ANCHOR_010459,CC(C)CN1CC[C@H](N2CCCC2)[C@H](C)C1,224.392,2.4486
ANCHOR_010460,CC(C)CN1CC[C@H](N2CCCCC2)C[C@@H]1C,238.419,2.9812
ANCHOR_010461,CC(C)CN1CC[C@H](N2CCNCC2)C[C@H]1C,239.407,1.4005
ANCHOR_010462,CC(C)CN1CC[C@H](N2CCOCC2)C[C@H]1C,240.391,1.8275
ANCHOR_010463,CC(C)CN1CC[C@H](N2CCOCC2)[C@H](C)C1,240.391,1.685
ANCHOR_010464,CC(C)CN1CC[C@H](NC(C)(C)C)C[C@H]1C,226.408,2.8834
ANCHOR_010465,CC(C)CN1CC[C@H](c2nc3ncccc3[nH]2)C1,244.342,2.4032
ANCHOR_010466,CC(C)CN1CC[C@]2(CCCNC2)C1=O,210.321,1.2445
ANCHOR_010467,CC(C)CN1C[C@@H](C(=O)N2CCCC2)CC1=O,238.331,1.1133
ANCHOR_010468,CC(C)CN1C[C@@H](C(=O)O)C2(CCCCC2)C1,239.359,2.6093
ANCHOR_010469,CC(C)CN1C[C@@H](C)CNC[C@H](C)C1,198.354,1.8198
ANCHOR_010470,CC(C)CN1C[C@@H](C)NCC1(C)C,184.327,1.7147
ANCHOR_010471,CC(C)CN1C[C@@H](CN)CC[C@H]1C,184.327,1.7016
ANCHOR_010472,CC(C)CN1C[C@@H](CN)OCC1=O,186.255,-0.1715
ANCHOR_010473,CC(C)CN1C[C@@H](N)CC1=O,156.229,0.202
ANCHOR_010474,CC(C)CN1C[C@@H](N)CC[C@H]1C,170.3,1.454
ANCHOR_010475,CC(C)CN1C[C@@H](N)c2cc(F)ccc21,208.28,2.3015
ANCHOR_010476,CC(C)CN1C[C@@H]2CNC(=O)[C@@H](C)[C@@H]2C1,210.321,0.9563
ANCHOR_010477,CC(C)CN1C[C@H](C(=O)N2CCCC2)CC1=O,238.331,1.1133
ANCHOR_010478,CC(C)CN1C[C@H](C(=O)O)C2(CCOCC2)C1,241.331,1.4556
ANCHOR_010479,CC(C)CN1C[C@H](C(C)C)NC[C@@H]1C,198.354,1.9607
ANCHOR_010480,CC(C)CN1C[C@H](C(C)C)NC[C@H]1C,198.354,1.9607
ANCHOR_010481,CC(C)CN1C[C@H](C(N)=O)CC1=O,184.239,-0.0238
ANCHOR_010482,CC(C)CN1C[C@H](C)CNC[C@H](C)C1,198.354,1.8198
ANCHOR_010483,CC(C)CN1C[C@H](CN)CC1=O,170.256,0.4496
ANCHOR_010484,CC(C)CN1C[C@H](CN)O[C@@H](C)C1,186.299,0.6904
ANCHOR_010485,CC(C)CN1C[C@H](N)CC[C@@H]1C,170.3,1.454
ANCHOR_010486,CC(C)CN1C[C@H](N)CC[C@H]1C,170.3,1.454
ANCHOR_010487,CC(C)CN1C[C@H]2C[C@@H](C1)C2N,168.284,0.9214
ANCHOR_010488,CC(C)CN1Cc2c(F)cccc2[C@H]1CN,222.307,2.2971
ANCHOR_010489,CC(C)CN1Cc2ccc(N)cc2C1,190.29,2.2404
ANCHOR_010490,CC(C)CN1Cc2ccc(N)cc2C1=O,204.273,1.8806
ANCHOR_010491,CC(C)CN1Cc2ccccc2[C@H]1CN,204.317,2.158
ANCHOR_010492,CC(C)CN1[C@@H]2CNC[C@H]1COC2,184.283,0.315
ANCHOR_010493,CC(C)CN1[C@H](C)CNC[C@@H]1C,170.3,1.3246
ANCHOR_010494,CC(C)CN1[C@H](C)CNC[C@H]1C,170.3,1.3246
ANCHOR_010495,CC(C)CNC(=N)c1cccnc1,177.251,1.6526
ANCHOR_010496,CC(C)CNC(=O)C1CCNCC1,184.283,0.7582
ANCHOR_010497,CC(C)CNC(=O)C1C[C@H]2CCC[C@@H](C1)C2=O,237.343,2.154
ANCHOR_010498,CC(C)CNC(=O)N(C)C1Cc2ccccc2C1,246.354,2.4512
ANCHOR_010499,CC(C)CNC(=O)N1CC2(CCOCC2)C1,226.32,1.4644
ANCHOR_010500,CC(C)CNC(=O)N1CCCC[C@@H]1C(=O)O,228.292,1.2911
ANCHOR_010501,CC(C)CNC(=O)N1CCC[C@@H]1C(N)=O,213.281,0.3017
ANCHOR_010502,CC(C)CNC(=O)N1CCC[C@@H]1c1ccccn1,247.342,2.5841
ANCHOR_010503,CC(C)CNC(=O)N1CCC[C@@H]1c1ccco1,236.315,2.7821
ANCHOR_010504,CC(C)CNC(=O)N1CCC[C@H](C(=O)O)C1,228.292,1.1486
ANCHOR_010505,CC(C)CNC(=O)N1CCO[C@@H](C(N)=O)C1,229.28,-0.4619
ANCHOR_010506,CC(C)CNC(=O)N1CCO[C@H](CN)C1,215.297,0.0115
ANCHOR_010507,CC(C)CNC(=O)N1CCn2cccc2[C@@H]1C,235.331,2.2303
ANCHOR_010508,CC(C)CNC(=O)N1C[C@@H](C)C[C@H](C)C1,212.337,2.3299
ANCHOR_010509,CC(C)CNC(=O)N1[C@H](C)CCC[C@H]1C,212.337,2.6149
ANCHOR_010510,CC(C)CNC(=O)NC1CCN(C)CC1,213.325,1.0358
ANCHOR_010511,CC(C)CNC(=O)NCC#Cc1ccccc1,230.311,1.9933
ANCHOR_010512,CC(C)CNC(=O)N[C@@H]1CCN2CCCC[C@H]12,239.363,1.5684
ANCHOR_010513,CC(C)CNC(=O)Nc1ccccc1,192.262,2.4641
ANCHOR_010514,CC(C)CNC(=O)Oc1ccccc1,193.246,2.431
ANCHOR_010515,CC(C)CNC(=O)[C@@H]1CC[C@H](C)NC1,198.31,1.1467
ANCHOR_010516,CC(C)CNC(=O)[C@@H]1CCc2nc[nH]c2C1,221.304,1.2868
ANCHOR_010517,CC(C)CNC(=O)[C@@H]1C[C@@H](C)Nc2ccccc21,246.354,2.7465
ANCHOR_010518,CC(C)CNC(=O)[C@@H]1C[C@H](O)CN1,186.255,-0.5186
ANCHOR_010519,CC(C)CNC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2N1,224.348,1.6793
ANCHOR_010520,CC(C)CNC(=O)[C@@H]1Cc2ccccc2CN1,232.327,1.4731
ANCHOR_010521,CC(C)CNC(=O)[C@@H]1NCCc2ccccc21,232.327,1.6456
ANCHOR_010522,CC(C)CNC(=O)[C@H]1CCCN1,170.256,0.5106
ANCHOR_010523,CC(C)CNC(=O)[C@H]1CCCO1,171.24,0.9376
ANCHOR_010524,CC(C)CNC(=O)[C@H]1CCC[C@H](C)N1,198.31,1.2892
ANCHOR_010525,CC(C)CNC(=O)[C@H]1CNCCO1,186.255,-0.253
ANCHOR_010526,CC(C)CNC(=O)[C@H]1C[C@@H]2CN(C)C[C@H]1O2,226.32,0.4777
ANCHOR_010527,CC(C)CNC(=O)[C@H]1C[C@@H]2CNC[C@H]1O2,212.293,0.1355
ANCHOR_010528,CC(C)CNC(=O)[C@H]1C[C@H]1N,156.229,0.1058
ANCHOR_010529,CC(C)CNC(=O)[C@H]1Cc2ccccc2N1,218.3,1.7954
ANCHOR_010530,CC(C)CNC(=O)[C@H]1c2ccccc2CN[C@@H]1C,246.354,2.0341
ANCHOR_010531,CC(C)CNC(=O)c1c(F)cc(F)cc1F,231.217,2.4897
ANCHOR_010532,CC(C)CNC(=O)c1c(F)ccc2cccnc12,246.285,2.7597
ANCHOR_010533,CC(C)CNC(=O)c1c[nH]c2ccccc2c1=O,244.294,1.9139
ANCHOR_010534,CC(C)CNC(=O)c1c[nH]c2cccnc12,217.272,1.9487
ANCHOR_010535,CC(C)CNC(=O)c1cc(N)ccc1F,210.252,1.7937
ANCHOR_010536,CC(C)CNC(=O)c1cc(N)nc(Cl)c1,227.695,1.703
ANCHOR_010537,CC(C)CNC(=O)c1cc2c(nc1N)CCC2,233.315,1.5383
ANCHOR_010538,CC(C)CNC(=O)c1cc2c(s1)CCC2,223.341,2.6226
ANCHOR_010539,CC(C)CNC(=O)c1cc2sccn2c1,222.313,2.3866
ANCHOR_010540,CC(C)CNC(=O)c1ccc(Cl)c(N)c1,226.707,2.308
ANCHOR_010541,CC(C)CNC(=O)c1ccc(F)cc1Cl,229.682,2.8649
ANCHOR_010542,CC(C)CNC(=O)c1ccc(N)cc1,192.262,1.6546
ANCHOR_010543,CC(C)CNC(=O)c1ccc(O)cc1F,211.236,1.9171
